Institución;ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO
Descripción;Donativos oficiales
Nombre del campo;Descripcion del campo
Fecha; Fecha en la que la persona o entidad beneficiaria recibie el regalo o donacion
Descripción;Explicacion o detalle sobre el regalo o donativo en cuestion
Ocasión o motivo; Razon o proposito por el cual se recibe el regalo o donativo
Persona natural o jurídica;Referencia a la persona fisica o entidad legal que entrega el regalo o donativo
Enlace para descargar el documento mediante el cual se oficializa el regalo o donativo;Enlace para descargar el documento detallado respecto al regalo o donativo
