39;DIRECTOR/A DE BIBLIOTECA Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION;1.SERVICIO CIVIL PUBLICO (LOSEP);14;UEP NIVEL DIRECTIVO A2;2,734.00;8,202.00;683.49;120.50;0.00;0.00;9,005.99;;;;
40;DIRECTOR/A DE BIENESTAR ESTUDIANTIL Y POLITECNICO;1.SERVICIO CIVIL PUBLICO (LOSEP);10;UEP NIVEL DIRECTIVO A2;2,734.00;8,202.00;683.49;120.50;0.00;0.00;9,005.99;;;;
41;DIRECTOR/A DE COMUNICACION Y RELACIONES PUBLICAS;1.SERVICIO CIVIL PUBLICO (LOSEP);1;UEP NIVEL DIRECTIVO A2;2,734.00;8,202.00;683.49;120.50;0.00;0.00;9,005.99;;;;
42;DIRECTOR/A DE RELACIONES INTERNACIONALES;1.SERVICIO CIVIL PUBLICO (LOSEP);2;UEP NIVEL DIRECTIVO A2;2,734.00;8,202.00;683.49;120.50;0.00;0.00;9,005.99;;;;
43;DIRECTOR/A DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACION;1.SERVICIO CIVIL PUBLICO (LOSEP);3;UEP NIVEL DIRECTIVO A2;2,734.00;8,202.00;683.49;120.50;0.00;0.00;9,005.99;;;;
44;COORDINADOR/A ACADEMICO DE ADMISION;3.OTROS REGIMENES ESPECIALES;25;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
45;COORDINADOR/A ACADEMICO/A DE SEDE;3.OTROS REGIMENES ESPECIALES;7;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
46;COORDINADOR/A ACADEMICO/A DE SEDE;3.OTROS REGIMENES ESPECIALES;6;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
47;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2121;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
48;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2138;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
49;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2131;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
50;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2127;AUTORIDADES ACADEMICAS NIVEL 1;4,818.96;14,456.88;1,204.74;120.50;0.00;0.00;15,782.12;;;;
51;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2118;AUTORIDADES ACADEMICAS NIVEL 1;3,196.02;9,588.06;799.02;120.50;0.00;0.00;10,507.58;;;;
52;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2116;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
53;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2165;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
54;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;21;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
55;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;3;AUTORIDADES ACADEMICAS NIVEL 1;4,700.00;14,100.00;1,175.01;120.50;0.00;0.00;15,395.51;;;;
56;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;27;AUTORIDADES ACADEMICAS NIVEL 1;3,196.02;9,588.06;799.02;120.50;0.00;0.00;10,507.58;;;;
57;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2134;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
58;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;8;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
59;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;15;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
60;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2132;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
61;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;11;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
62;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;26;AUTORIDADES ACADEMICAS NIVEL 1;3,196.02;9,588.06;799.02;120.50;0.00;0.00;10,507.58;;;;
63;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2136;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
64;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;12;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
65;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2124;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
66;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;24;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
