FECHA ACTUALIZACIÓN DE LA INFORMACIÓN;31/10/2024
PERIODICIDAD DE ACTUALIZACIÓN DE LA INFORMACIÓN;MENSUAL
UNIDAD POSEEDORA DE LA INFORMACION;DIRECCION DE TALENTO HUMANO
PERSONA RESPONSABLE DE LA UNIDAD POSEEDORA DE LA INFORMACIÓN;Lcda. Sandra Cadena Oleas
CORREO ELECTRÓNICO DE LA PERSONA RESPONSABLE DE LA UNIDAD POSEEDORA DE LA INFORMACIÓN;sandra.cadena @espoch.edu.ec
NÚMERO TELEFÓNICO DE LA PERSONA RESPONSABLE DE LA UNIDAD POSEEDORA DE LA INFORMACIÓN;3202998200
LICENCIA;
