Numeración;Puesto Institucional ;Régimen laboral al que pertenece ;Número de partida presupuestaria;Grado jerárquico o escala al que pertenece el puesto;Remuneración mensual unificada;Remuneración unificada (anual);Décimo Tercera Remuneración;Décima Cuarta Remuneración;Horas suplementarias y extraordinarias;Encargos y subrogaciones;Total ingresos adicionales
836;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26325;PROFESOR UNIVERSITARIO;2,882.60;5,765.20;480.44;80.33;0.00;0.00;6,325.97
837;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26326;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
838;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26327;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
839;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26328;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
840;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26858;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
841;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26329;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
842;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26330;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
843;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26288;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
844;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26439;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
845;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26331;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
846;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26859;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
847;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26332;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
848;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26333;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
849;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26334;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
850;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26335;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
851;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26336;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
852;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26337;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
853;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26424;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
854;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26338;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
855;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26807;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
856;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26860;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
857;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26376;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
858;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26488;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
859;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26377;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
860;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26864;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
861;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26238;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
862;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26398;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
863;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26399;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
864;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26400;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
865;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26401;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
866;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26402;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
867;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26403;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
868;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26404;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
869;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26405;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
870;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26406;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
871;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26407;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
872;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26458;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
873;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26239;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
874;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26240;PROFESOR UNIVERSITARIO;2,882.60;5,765.20;480.44;80.33;0.00;0.00;6,325.97
875;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26459;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
876;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26241;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
877;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26440;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
878;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26460;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
879;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26534;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
880;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26535;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
881;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26536;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
882;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26537;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
883;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26448;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
884;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26538;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
885;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26250;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
886;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26539;PROFESOR UNIVERSITARIO;2,882.60;5,765.20;480.44;80.33;0.00;0.00;6,325.97
887;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26540;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
888;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26541;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
889;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26542;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
890;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26543;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
891;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26544;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
892;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26251;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
893;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26560;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
894;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26879;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
895;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26561;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
896;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26562;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
897;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26880;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
898;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26254;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
899;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26563;PROFESOR UNIVERSITARIO;2,670.00;5,340.00;445.00;80.33;0.00;0.00;5,865.33
900;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26564;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
901;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26565;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
902;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26638;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
903;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26639;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
904;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26640;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
905;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26265;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
906;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26641;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
907;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26642;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
908;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26643;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
909;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26890;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
910;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26656;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
911;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26657;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
912;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26658;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
913;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26659;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
914;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26660;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
915;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26661;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
916;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26662;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
917;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26663;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
918;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26664;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
919;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26706;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
920;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26449;PROFESOR UNIVERSITARIO;1,676.00;3,352.00;279.34;80.33;0.00;0.00;3,711.67
921;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26707;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
922;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26895;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
923;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26896;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
924;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26708;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
925;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26725;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
926;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26726;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
927;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26284;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
928;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26512;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
929;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26450;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
930;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26872;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
931;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26873;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
932;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26247;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
933;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26513;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
934;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26514;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
935;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26248;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
936;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26515;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
937;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26516;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
938;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26517;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
939;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26518;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
940;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26519;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
941;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26289;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
942;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26520;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
943;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26521;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
944;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26874;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
945;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26477;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
946;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26455;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
947;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26559;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
948;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26576;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
949;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26577;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
950;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26578;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
951;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26267;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
952;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26651;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
953;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26652;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
954;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26653;PROFESOR UNIVERSITARIO;1,676.00;3,352.00;279.34;80.33;0.00;0.00;3,711.67
955;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26268;PROFESOR UNIVERSITARIO;2,882.60;5,765.20;480.44;80.33;0.00;0.00;6,325.97
956;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26654;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
957;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26269;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
958;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26290;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
959;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26655;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
960;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26270;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
961;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26911;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
962;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26677;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
963;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26678;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
964;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26679;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
965;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26271;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
966;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26891;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
967;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26680;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
968;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26681;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
