Institucion;Universidad de las Fuerzas Armadas ESPE
Descripcion;Informacion relevante  para el ejercicio del derecho de acceso a la informacion publica
Nombre del campo;Descripcion del campo
Informacion relevante;Tipo de informacion que la entidad considere relevante
Enlace para descargar;Enlace para descargar documento sobre los detalles de la informacion relevante
