Institucion;Universidad de las Fuerzas Armadas ESPE
Descripcion;Base legal
Nombre del campo;Descripcion del campo
Tipo;Describe el tipo de base legal
Descripcion;Detalle o descripcion de la denominacion de la base legal
Enlace;Enlace que direcciona al repositorio de la normativa correspondiente
