Institución;Universidad de las Fuerzas Armadas ESPE
Descripcion;Politicas Publicas utilizadas
Nombre del campo;Descripcion del campo
Grupo especifico;Grupo o segmento de la poblacion al que esta dirigida la politica publica
Nombre de politica publica;Nombre o identificador de la politica publica implementada
Fase;Etapa o fase actual en la que se encuentra la polïtica publica
Fecha;Fecha relevante asociada a la politica publica
Enlace a informe;NO APLICA debido a que la Universidad de las Fuerzas Armadas ESPE no disena Politicas publicas o informacion de grupo no especifico
